#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,70,release,1154 ± 15,1133,1174,24,548088,5248,2.843
gen-1000-3-foobar.log.lz4,71,release,1164 ± 7,1151,1172,10,552528,4440,2.889
gen-1000-3-foobar.log.lz4,72,release,1171 ± 7,1159,1179,7,560900,8372,2.946
gen-1000-3-foobar.log.lz4,73,release,1203 ± 12,1188,1216,32,604604,43704,2.974
gen-1000-3-foobar.log.lz4,74,release,1232 ± 10,1224,1249,29,580840,-23764,3.033
gen-1000-3-foobar.log.lz4,75,release,1249 ± 6,1240,1257,17,585848,5008,3.105
gen-1000-3-foobar.log.lz4,76,release,1266 ± 4,1258,1270,17,598140,12292,3.098
gen-1000-3-foobar.log.lz4,77,release,1267 ± 8,1258,1278,1,606428,8288,3.162
gen-1000-3-foobar.log.lz4,78,release,1292 ± 8,1279,1301,25,614624,8196,3.197
gen-1000-3-foobar.log.lz4,79,release,1314 ± 10,1301,1326,22,626800,12176,3.238
gen-1000-3-foobar.log.lz4,80,release,1333 ± 7,1327,1345,19,631992,5192,3.293
gen-1000-3-foobar.log.lz4,81,release,1362 ± 10,1350,1374,29,640416,8424,3.351
gen-1000-3-foobar.log.lz4,82,release,1362 ± 13,1343,1381,0,644900,4484,3.384
gen-1000-3-foobar.log.lz4,83,release,1396 ± 9,1380,1406,34,656692,11792,3.432
gen-1000-3-foobar.log.lz4,84,release,1422 ± 12,1413,1440,26,665568,8876,3.476
gen-1000-3-foobar.log.lz4,85,release,1447 ± 10,1438,1462,25,673956,8388,3.540
gen-1000-3-foobar.log.lz4,86,release,1446 ± 15,1426,1464,-1,682308,8352,3.584
gen-1000-3-foobar.log.lz4,87,release,1463 ± 6,1456,1474,17,686704,4396,3.644
gen-1000-3-foobar.log.lz4,88,release,1493 ± 12,1481,1511,30,701568,14864,3.651
gen-1000-3-foobar.log.lz4,89,release,1526 ± 5,1518,1532,33,717212,15644,3.697
gen-1000-3-foobar.log.lz4,90,release,1529 ± 16,1503,1549,3,715396,-1816,3.774
gen-1000-3-foobar.log.lz4,91,release,1553 ± 5,1549,1562,24,726660,11264,3.808
gen-1000-3-foobar.log.lz4,92,release,1577 ± 8,1567,1585,24,732036,5376,3.854
gen-1000-3-foobar.log.lz4,93,release,1604 ± 8,1593,1613,27,736944,4908,3.909
gen-1000-3-foobar.log.lz4,94,release,1629 ± 13,1604,1637,25,748812,11868,3.974
gen-1000-3-foobar.log.lz4,95,release,1619 ± 12,1601,1631,-10,757304,8492,3.980
gen-1000-3-foobar.log.lz4,96,release,1659 ± 5,1651,1668,40,762232,4928,4.043
gen-1000-3-foobar.log.lz4,97,release,1688 ± 7,1680,1700,29,795144,32912,4.083
gen-1000-3-foobar.log.lz4,98,release,1710 ± 21,1677,1732,22,793232,-1912,4.157
gen-1000-3-foobar.log.lz4,99,release,1721 ± 6,1713,1728,11,791036,-2196,4.199
gen-1000-3-foobar.log.lz4,100,release,1760 ± 21,1748,1798,39,799340,8304,4.235
gen-1000-3-foobar.log.lz4,101,release,1783 ± 17,1762,1803,23,814740,15400,4.276
