#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.gz,73,release,1133 ± 7,1121,1141,17,68432,592,2.437
gen-1000-3-foobar.log.gz,74,release,1160 ± 5,1155,1169,27,69448,1016,2.473
gen-1000-3-foobar.log.gz,75,release,1175 ± 12,1159,1188,15,69940,492,2.519
gen-1000-3-foobar.log.gz,76,release,1170 ± 8,1159,1182,-5,70608,668,2.559
gen-1000-3-foobar.log.gz,77,release,1197 ± 8,1185,1209,27,71724,1116,2.587
gen-1000-3-foobar.log.gz,78,release,1217 ± 4,1214,1225,20,72728,1004,2.626
gen-1000-3-foobar.log.gz,79,release,1244 ± 7,1234,1253,27,73108,380,2.652
gen-1000-3-foobar.log.gz,80,release,1270 ± 13,1249,1285,26,73924,816,2.717
gen-1000-3-foobar.log.gz,81,release,1270 ± 16,1250,1295,0,75036,1112,2.754
gen-1000-3-foobar.log.gz,82,release,1295 ± 7,1286,1307,25,75288,252,2.780
gen-1000-3-foobar.log.gz,83,release,1320 ± 20,1298,1346,25,76588,1300,2.810
gen-1000-3-foobar.log.gz,84,release,1335 ± 18,1314,1361,15,77196,608,2.855
gen-1000-3-foobar.log.gz,85,release,1369 ± 10,1357,1381,34,77928,732,2.906
gen-1000-3-foobar.log.gz,86,release,1365 ± 9,1354,1379,-4,79176,1248,2.953
gen-1000-3-foobar.log.gz,87,release,1392 ± 9,1383,1405,27,79700,524,2.969
gen-1000-3-foobar.log.gz,88,release,1423 ± 8,1412,1434,31,80244,544,3.010
gen-1000-3-foobar.log.gz,89,release,1449 ± 6,1439,1457,26,80868,624,3.049
gen-1000-3-foobar.log.gz,90,release,1457 ± 21,1423,1482,8,81952,1084,3.110
gen-1000-3-foobar.log.gz,91,release,1470 ± 13,1452,1488,13,82716,764,3.139
gen-1000-3-foobar.log.gz,92,release,1497 ± 7,1492,1509,27,83500,784,3.168
gen-1000-3-foobar.log.gz,93,release,1527 ± 13,1505,1538,30,84292,792,3.223
gen-1000-3-foobar.log.gz,94,release,1539 ± 20,1503,1551,12,85248,956,3.262
gen-1000-3-foobar.log.gz,95,release,1553 ± 13,1535,1571,14,86152,904,3.304
gen-1000-3-foobar.log.gz,96,release,1585 ± 7,1572,1591,32,86676,524,3.333
gen-1000-3-foobar.log.gz,97,release,1603 ± 11,1590,1620,18,87236,560,3.366
gen-1000-3-foobar.log.gz,98,release,1629 ± 12,1616,1646,26,88060,824,3.412
gen-1000-3-foobar.log.gz,99,release,1635 ± 11,1618,1649,6,88844,784,3.466
gen-1000-3-foobar.log.gz,100,release,1676 ± 11,1660,1687,41,89852,1008,3.488
gen-1000-3-foobar.log.gz,101,release,1697 ± 17,1677,1724,21,90488,636,3.529
gen-1000-3-foobar.log.gz,102,release,1710 ± 34,1677,1755,13,91256,768,3.598
gen-1000-3-foobar.log.gz,103,release,1717 ± 5,1711,1724,7,92364,1108,3.621
gen-1000-3-foobar.log.gz,104,release,1758 ± 9,1751,1773,41,92796,432,3.663
gen-1000-3-foobar.log.gz,105,release,1784 ± 10,1770,1799,26,93708,912,3.708
gen-1000-3-foobar.log.gz,106,release,1781 ± 24,1747,1815,-3,94636,928,3.758
gen-1000-3-foobar.log.gz,107,release,1828 ± 13,1806,1840,47,95180,544,3.805
gen-1000-3-foobar.log.gz,108,release,1853 ± 14,1837,1870,25,95816,636,3.836
gen-1000-3-foobar.log.gz,109,release,1870 ± 23,1840,1897,17,96832,1016,3.886
gen-1000-3-foobar.log.gz,110,release,1888 ± 12,1875,1907,18,97796,964,3.931
gen-1000-3-foobar.log.gz,111,release,1917 ± 10,1904,1932,29,98316,520,3.976
gen-1000-3-foobar.log.gz,112,release,1930 ± 7,1918,1936,13,99056,740,3.991
gen-1000-3-foobar.log.gz,113,release,1948 ± 8,1940,1960,18,100116,1060,4.062
gen-1000-3-foobar.log.gz,114,release,1987 ± 17,1970,2015,39,100628,512,4.111
gen-1000-3-foobar.log.gz,115,release,2012 ± 13,1990,2026,25,101580,952,4.138
gen-1000-3-foobar.log.gz,116,release,2006 ± 28,1976,2041,-6,102452,872,4.196
gen-1000-3-foobar.log.gz,117,release,2050 ± 15,2032,2073,44,103020,568,4.218
gen-1000-3-foobar.log.gz,118,release,2081 ± 20,2062,2114,31,104008,988,4.252
gen-1000-3-foobar.log.gz,119,release,2085 ± 18,2063,2103,4,104676,668,4.319
gen-1000-3-foobar.log.gz,120,release,2116 ± 8,2101,2124,31,105684,1008,4.346
gen-1000-3-foobar.log.gz,121,release,2151 ± 10,2135,2163,35,106408,724,4.394
gen-1000-3-foobar.log.gz,122,release,2151 ± 21,2130,2183,0,107116,708,4.451
gen-1000-3-foobar.log.gz,123,release,2190 ± 9,2181,2205,39,107792,676,4.491
gen-1000-3-foobar.log.gz,124,release,2226 ± 4,2219,2230,36,108828,1036,4.527
gen-1000-3-foobar.log.gz,125,release,2233 ± 22,2209,2262,7,109712,884,4.595
gen-1000-3-foobar.log.gz,126,release,2272 ± 11,2259,2288,39,110236,524,4.616
gen-1000-3-foobar.log.gz,127,release,2309 ± 16,2290,2329,37,111164,928,4.657
gen-1000-3-foobar.log.gz,128,release,2312 ± 30,2267,2339,3,112172,1008,4.721
gen-1000-3-foobar.log.gz,129,release,2351 ± 6,2342,2359,39,112980,808,4.738
gen-1000-3-foobar.log.gz,130,release,2383 ± 16,2367,2409,32,113780,800,4.782
gen-1000-3-foobar.log.gz,131,release,2362 ± 12,2354,2382,-21,114468,688,4.833
gen-1000-3-foobar.log.gz,132,release,2411 ± 15,2397,2433,49,114932,464,4.864
gen-1000-3-foobar.log.gz,133,release,2410 ± 26,2381,2450,-1,115928,996,4.915
gen-1000-3-foobar.log.gz,134,release,2441 ± 19,2418,2461,31,116332,404,4.957
gen-1000-3-foobar.log.gz,135,release,2486 ± 19,2466,2514,45,117500,1168,4.994
gen-1000-3-foobar.log.gz,136,release,2470 ± 27,2438,2496,-16,117856,356,5.034
gen-1000-3-foobar.log.gz,137,release,2504 ± 17,2475,2518,34,118780,924,5.064
gen-1000-3-foobar.log.gz,138,release,2526 ± 31,2476,2560,22,119716,936,5.114
gen-1000-3-foobar.log.gz,139,release,2532 ± 18,2515,2561,6,120508,792,5.148
gen-1000-3-foobar.log.gz,140,release,2579 ± 25,2550,2603,47,121404,896,5.202
gen-1000-3-foobar.log.gz,141,release,2579 ± 24,2557,2620,0,121644,240,5.251
gen-1000-3-foobar.log.gz,142,release,2610 ± 13,2587,2619,31,122744,1100,5.293
gen-1000-3-foobar.log.gz,143,release,2634 ± 22,2602,2652,24,123412,668,5.327
gen-1000-3-foobar.log.gz,144,release,2644 ± 25,2605,2675,10,124368,956,5.366
gen-1000-3-foobar.log.gz,145,release,2699 ± 3,2693,2702,55,125184,816,5.443
gen-1000-3-foobar.log.gz,146,release,2677 ± 14,2666,2702,-22,125768,584,5.469
