#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16BE.log,65,release,1345 ± 6,1335,1353,29,50084,700,2.559
gen-1000-3-foobar.UTF-16BE.log,66,release,1379 ± 7,1372,1393,34,50756,672,2.612
gen-1000-3-foobar.UTF-16BE.log,67,release,1384 ± 7,1375,1393,5,51432,676,2.643
gen-1000-3-foobar.UTF-16BE.log,68,release,1398 ± 20,1377,1421,14,52048,616,2.724
gen-1000-3-foobar.UTF-16BE.log,69,release,1436 ± 5,1432,1446,38,52484,436,2.734
gen-1000-3-foobar.UTF-16BE.log,70,release,1463 ± 21,1450,1500,27,52916,432,2.776
gen-1000-3-foobar.UTF-16BE.log,71,release,1491 ± 5,1486,1499,28,53728,812,2.815
gen-1000-3-foobar.UTF-16BE.log,72,release,1493 ± 17,1470,1516,2,54128,400,2.860
gen-1000-3-foobar.UTF-16BE.log,73,release,1519 ± 5,1513,1524,26,55276,1148,2.916
gen-1000-3-foobar.UTF-16BE.log,74,release,1551 ± 4,1546,1556,32,55824,548,2.945
gen-1000-3-foobar.UTF-16BE.log,75,release,1583 ± 10,1566,1591,32,56080,256,3.000
gen-1000-3-foobar.UTF-16BE.log,76,release,1597 ± 21,1573,1620,14,57056,976,3.059
gen-1000-3-foobar.UTF-16BE.log,77,release,1611 ± 7,1600,1620,14,57596,540,3.090
gen-1000-3-foobar.UTF-16BE.log,78,release,1649 ± 6,1641,1654,38,57996,400,3.127
gen-1000-3-foobar.UTF-16BE.log,79,release,1684 ± 9,1673,1696,35,58980,984,3.173
gen-1000-3-foobar.UTF-16BE.log,80,release,1711 ± 6,1706,1720,27,59012,32,3.223
gen-1000-3-foobar.UTF-16BE.log,81,release,1725 ± 7,1716,1735,14,59540,528,3.266
gen-1000-3-foobar.UTF-16BE.log,82,release,1723 ± 17,1698,1748,-2,60196,656,3.332
gen-1000-3-foobar.UTF-16BE.log,83,release,1769 ± 13,1754,1789,46,60832,636,3.362
gen-1000-3-foobar.UTF-16BE.log,84,release,1798 ± 10,1784,1812,29,61604,772,3.389
