#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log,78,release,1243 ± 23,1216,1269,-15,62072,540,2.785
gen-1000-3-foobar.log,79,release,1251 ± 11,1240,1267,8,62944,872,2.740
gen-1000-3-foobar.log,80,release,1270 ± 10,1258,1284,19,63484,540,2.768
gen-1000-3-foobar.log,81,release,1309 ± 21,1283,1333,39,64272,788,2.841
gen-1000-3-foobar.log,82,release,1334 ± 16,1315,1361,25,64972,700,2.885
gen-1000-3-foobar.log,83,release,1331 ± 17,1308,1357,-3,65804,832,2.961
gen-1000-3-foobar.log,84,release,1357 ± 12,1343,1372,26,66316,512,2.972
gen-1000-3-foobar.log,85,release,1384 ± 10,1372,1397,27,66912,596,2.993
gen-1000-3-foobar.log,86,release,1409 ± 11,1396,1425,25,67684,772,3.035
gen-1000-3-foobar.log,87,release,1412 ± 15,1395,1434,3,68500,816,3.067
gen-1000-3-foobar.log,88,release,1442 ± 18,1418,1464,30,68872,372,3.125
gen-1000-3-foobar.log,89,release,1457 ± 8,1443,1467,15,69420,548,3.146
gen-1000-3-foobar.log,90,release,1482 ± 12,1468,1497,25,70496,1076,3.165
gen-1000-3-foobar.log,91,release,1543 ± 26,1513,1569,61,70844,348,3.318
gen-1000-3-foobar.log,92,release,1537 ± 7,1531,1547,-6,71500,656,3.369
gen-1000-3-foobar.log,93,release,1553 ± 3,1550,1557,16,71908,408,3.341
gen-1000-3-foobar.log,94,release,1593 ± 23,1566,1625,40,73248,1340,3.418
gen-1000-3-foobar.log,95,release,1618 ± 17,1595,1645,25,73844,596,3.463
gen-1000-3-foobar.log,96,release,1622 ± 34,1602,1684,4,74220,376,3.547
gen-1000-3-foobar.log,97,release,1669 ± 31,1640,1709,47,74856,636,3.563
gen-1000-3-foobar.log,98,release,1648 ± 19,1628,1678,-21,75480,624,3.481
gen-1000-3-foobar.log,99,release,1677 ± 10,1662,1691,29,76124,644,3.531
gen-1000-3-foobar.log,100,release,1714 ± 19,1686,1736,37,76696,572,3.679
gen-1000-3-foobar.log,101,release,1745 ± 21,1726,1780,31,77588,892,3.683
gen-1000-3-foobar.log,102,release,1764 ± 19,1738,1790,19,78264,676,3.696
gen-1000-3-foobar.log,103,release,1760 ± 10,1747,1771,-4,78952,688,3.729
gen-1000-3-foobar.log,104,release,1824 ± 16,1806,1843,64,79352,400,3.868
gen-1000-3-foobar.log,105,release,1844 ± 28,1816,1884,20,79880,528,3.853
gen-1000-3-foobar.log,106,release,1901 ± 25,1868,1930,57,80600,720,4.017
gen-1000-3-foobar.log,107,release,1871 ± 36,1843,1933,-30,81304,704,3.989
gen-1000-3-foobar.log,108,release,1912 ± 3,1907,1916,41,82236,932,4.001
gen-1000-3-foobar.log,109,release,1963 ± 33,1910,1986,51,82964,728,4.094
gen-1000-3-foobar.log,110,release,1952 ± 41,1922,2024,-11,83148,184,4.111
gen-1000-3-foobar.log,111,release,1979 ± 20,1959,2007,27,84060,912,4.131
gen-1000-3-foobar.log,112,release,2014 ± 18,1994,2041,35,84772,712,4.186
gen-1000-3-foobar.log,113,release,2017 ± 31,1971,2049,3,85316,544,4.228
gen-1000-3-foobar.log,114,release,2054 ± 52,1998,2139,37,86184,868,4.304
gen-1000-3-foobar.log,115,release,2071 ± 24,2036,2095,17,86744,560,4.284
gen-1000-3-foobar.log,116,release,2078 ± 29,2043,2111,7,87288,544,4.337
gen-1000-3-foobar.log,117,release,2092 ± 17,2072,2113,14,88024,736,4.372
gen-1000-3-foobar.log,118,release,2136 ± 3,2131,2141,44,88708,684,4.405
gen-1000-3-foobar.log,119,release,2169 ± 6,2157,2173,33,89500,792,4.524
gen-1000-3-foobar.log,120,release,2212 ± 22,2183,2235,43,90340,840,4.624
gen-1000-3-foobar.log,121,release,2245 ± 53,2157,2295,33,90932,592,4.629
gen-1000-3-foobar.log,122,release,2252 ± 49,2213,2313,7,91380,448,4.683
gen-1000-3-foobar.log,123,release,2303 ± 41,2253,2347,51,91756,376,4.783
gen-1000-3-foobar.log,124,release,2296 ± 24,2274,2337,-7,92824,1068,4.696
gen-1000-3-foobar.log,125,release,2259 ± 43,2192,2302,-37,93524,700,4.698
gen-1000-3-foobar.log,126,release,2366 ± 66,2309,2482,107,93896,372,4.901
gen-1000-3-foobar.log,127,release,2391 ± 35,2346,2441,25,94724,828,4.906
gen-1000-3-foobar.log,128,release,2371 ± 134,2290,2607,-20,95644,920,4.953
gen-1000-3-foobar.log,129,release,2384 ± 35,2343,2433,13,96052,408,4.917
gen-1000-3-foobar.log,130,release,2399 ± 62,2331,2498,15,97052,1000,4.979
gen-1000-3-foobar.log,131,release,2394 ± 55,2332,2482,-5,97088,36,4.984
gen-1000-3-foobar.log,132,release,2466 ± 55,2392,2548,72,98280,1192,5.068
gen-1000-3-foobar.log,133,release,2434 ± 27,2393,2460,-32,98456,176,5.117
gen-1000-3-foobar.log,134,release,2458 ± 55,2406,2535,24,99276,820,5.095
gen-1000-3-foobar.log,135,release,2505 ± 49,2440,2560,47,99956,680,5.168
gen-1000-3-foobar.log,136,release,2462 ± 39,2426,2528,-43,100472,516,5.135
gen-1000-3-foobar.log,137,release,2610 ± 151,2469,2851,148,101096,624,5.421
