#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16LE.log,65,release,1335 ± 10,1321,1346,31,49888,340,2.548
gen-1000-3-foobar.UTF-16LE.log,66,release,1364 ± 9,1354,1379,29,50776,888,2.575
gen-1000-3-foobar.UTF-16LE.log,67,release,1396 ± 13,1379,1412,32,51208,432,2.625
gen-1000-3-foobar.UTF-16LE.log,68,release,1407 ± 11,1387,1414,11,52068,860,2.666
gen-1000-3-foobar.UTF-16LE.log,69,release,1416 ± 7,1409,1426,9,52388,320,2.715
gen-1000-3-foobar.UTF-16LE.log,70,release,1454 ± 3,1450,1459,38,53064,676,2.751
gen-1000-3-foobar.UTF-16LE.log,71,release,1484 ± 8,1473,1494,30,53784,720,2.808
gen-1000-3-foobar.UTF-16LE.log,72,release,1503 ± 5,1499,1512,19,54096,312,2.833
gen-1000-3-foobar.UTF-16LE.log,73,release,1537 ± 11,1528,1555,34,54776,680,2.889
gen-1000-3-foobar.UTF-16LE.log,74,release,1556 ± 5,1549,1562,19,55680,904,2.925
gen-1000-3-foobar.UTF-16LE.log,75,release,1536 ± 17,1508,1556,-20,56216,536,2.995
gen-1000-3-foobar.UTF-16LE.log,76,release,1581 ± 38,1532,1629,45,56968,752,3.032
gen-1000-3-foobar.UTF-16LE.log,77,release,1638 ± 15,1619,1653,57,57460,492,3.072
gen-1000-3-foobar.UTF-16LE.log,78,release,1654 ± 10,1643,1672,16,57908,448,3.099
gen-1000-3-foobar.UTF-16LE.log,79,release,1647 ± 15,1631,1670,-7,58476,568,3.154
gen-1000-3-foobar.UTF-16LE.log,80,release,1696 ± 18,1680,1725,49,59076,600,3.199
gen-1000-3-foobar.UTF-16LE.log,81,release,1723 ± 7,1711,1729,27,59860,784,3.240
gen-1000-3-foobar.UTF-16LE.log,82,release,1741 ± 11,1723,1752,18,60404,544,3.288
gen-1000-3-foobar.UTF-16LE.log,83,release,1745 ± 16,1721,1763,4,61048,644,3.338
gen-1000-3-foobar.UTF-16LE.log,84,release,1795 ± 11,1776,1807,50,61828,780,3.374
gen-1000-3-foobar.UTF-16LE.log,85,release,1832 ± 7,1821,1840,37,62192,364,3.415
gen-1000-3-foobar.UTF-16LE.log,86,release,1834 ± 22,1804,1857,2,62812,620,3.474
gen-1000-3-foobar.UTF-16LE.log,87,release,1874 ± 13,1855,1888,40,63392,580,3.524
gen-1000-3-foobar.UTF-16LE.log,88,release,1899 ± 7,1890,1907,25,64276,884,3.565
gen-1000-3-foobar.UTF-16LE.log,89,release,1930 ± 11,1919,1944,31,64676,400,3.613
