#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
Xorg.0.log,90,release,244 ± 4,238,250,2,69888,384,0.583
Xorg.0.log,91,release,250 ± 12,231,263,6,70656,768,0.583
Xorg.0.log,92,release,260 ± 11,248,275,10,71040,384,0.597
Xorg.0.log,93,release,259 ± 10,243,270,-1,71424,384,0.605
Xorg.0.log,94,release,252 ± 10,240,265,-7,71424,0,0.600
Xorg.0.log,95,release,254 ± 6,245,262,2,72192,768,0.607
Xorg.0.log,96,release,258 ± 2,254,262,4,72576,384,0.615
Xorg.0.log,97,release,253 ± 10,243,268,-5,73344,768,0.618
Xorg.0.log,98,release,264 ± 8,252,273,11,73344,0,0.631
Xorg.0.log,99,release,266 ± 15,249,288,2,74112,768,0.640
Xorg.0.log,100,release,266 ± 8,256,279,0,74624,512,0.645
Xorg.0.log,101,release,282 ± 14,264,296,16,74624,0,0.653
Xorg.0.log,102,release,275 ± 9,267,291,-7,75392,768,0.670
Xorg.0.log,103,release,279 ± 8,268,291,4,75520,128,0.676
Xorg.0.log,104,release,297 ± 19,280,329,18,76160,640,0.738
Xorg.0.log,105,release,293 ± 13,273,308,-4,76544,384,0.693
Xorg.0.log,106,release,283 ± 8,273,295,-10,76928,384,0.692
Xorg.0.log,107,release,289 ± 14,274,313,6,77312,384,0.685
Xorg.0.log,108,release,298 ± 7,288,308,9,77568,256,0.701
Xorg.0.log,109,release,295 ± 7,285,305,-3,78080,512,0.700
Xorg.0.log,110,release,299 ± 7,290,307,4,78336,256,0.711
Xorg.0.log,111,release,303 ± 10,289,313,4,79232,896,0.718
Xorg.0.log,112,release,307 ± 10,298,321,4,79360,128,0.726
Xorg.0.log,113,release,312 ± 6,307,321,5,79744,384,0.734
Xorg.0.log,114,release,312 ± 7,302,321,0,80640,896,0.742
Xorg.0.log,115,release,317 ± 9,310,332,5,80640,0,0.751
Xorg.0.log,116,release,308 ± 6,299,315,-9,81024,384,0.762
Xorg.0.log,117,release,324 ± 11,312,341,16,81792,768,0.772
Xorg.0.log,118,release,320 ± 5,311,326,-4,81920,128,0.769
Xorg.0.log,119,release,316 ± 9,307,327,-4,82432,512,0.779
Xorg.0.log,120,release,326 ± 10,314,341,10,83072,640,0.792
Xorg.0.log,121,release,339 ± 9,331,350,13,83200,128,0.794
Xorg.0.log,122,release,337 ± 4,331,340,-2,83712,512,0.806
Xorg.0.log,123,release,345 ± 10,331,356,8,84096,384,0.817
Xorg.0.log,124,release,367 ± 9,351,377,22,84864,768,0.828
Xorg.0.log,125,release,371 ± 10,359,383,4,85120,256,0.838
Xorg.0.log,126,release,370 ± 6,362,377,-1,85376,256,0.844
Xorg.0.log,127,release,374 ± 8,363,384,4,85632,256,0.846
Xorg.0.log,128,release,382 ± 7,371,392,8,86528,896,0.855
Xorg.0.log,129,release,390 ± 11,373,403,8,86912,384,0.876
Xorg.0.log,130,release,390 ± 8,380,404,0,87424,512,0.878
Xorg.0.log,131,release,382 ± 9,368,391,-8,87936,512,0.875
Xorg.0.log,132,release,397 ± 11,387,411,15,88320,384,0.881
Xorg.0.log,133,release,396 ± 4,388,400,-1,88576,256,0.888
Xorg.0.log,134,release,393 ± 17,376,414,-3,88832,256,0.907
Xorg.0.log,135,release,400 ± 9,391,415,7,89728,896,0.909
Xorg.0.log,136,release,405 ± 12,384,419,5,90112,384,0.915
Xorg.0.log,137,release,400 ± 10,391,417,-5,90496,384,0.923
Xorg.0.log,138,release,412 ± 12,399,427,12,90880,384,0.930
Xorg.0.log,139,release,409 ± 6,399,416,-3,91392,512,0.934
Xorg.0.log,140,release,412 ± 14,397,429,3,91648,256,0.957
Xorg.0.log,141,release,424 ± 10,416,438,12,92288,640,0.961
Xorg.0.log,142,release,417 ± 9,404,431,-7,92928,640,0.962
Xorg.0.log,143,release,425 ± 18,402,451,8,93440,512,0.967
Xorg.0.log,144,release,428 ± 4,423,435,3,93696,256,0.979
Xorg.0.log,145,release,429 ± 12,415,445,1,94208,512,0.983
Xorg.0.log,146,release,426 ± 12,414,447,-3,94720,512,0.989
Xorg.0.log,147,release,421 ± 15,412,447,-5,94976,256,0.996
Xorg.0.log,148,release,434 ± 11,418,450,13,95360,384,1.002
Xorg.0.log,149,release,446 ± 11,434,465,12,95488,128,1.010
Xorg.0.log,150,release,437 ± 8,427,450,-9,96128,640,1.013
Xorg.0.log,151,release,437 ± 5,429,445,0,96640,512,1.021
Xorg.0.log,152,release,439 ± 4,433,445,2,97152,512,1.033
Xorg.0.log,153,release,456 ± 11,447,475,17,97792,640,1.033
Xorg.0.log,154,release,450 ± 10,438,468,-6,98176,384,1.038
Xorg.0.log,155,release,454 ± 14,444,478,4,98432,256,1.052
Xorg.0.log,156,release,459 ± 9,452,475,5,98944,512,1.066
Xorg.0.log,157,release,459 ± 10,448,477,0,99584,640,1.068
Xorg.0.log,158,release,469 ± 9,454,481,10,99840,256,1.073
Xorg.0.log,159,release,471 ± 6,460,477,2,100224,384,1.086
Xorg.0.log,160,release,479 ± 9,469,494,8,101248,1024,1.114
Xorg.0.log,161,release,482 ± 9,472,493,3,101504,256,1.099
Xorg.0.log,162,release,479 ± 11,467,493,-3,102144,640,1.113
Xorg.0.log,163,release,490 ± 14,469,509,11,102272,128,1.119
Xorg.0.log,164,release,495 ± 13,478,511,5,103040,768,1.133
Xorg.0.log,165,release,494 ± 6,484,501,-1,103424,384,1.138
Xorg.0.log,166,release,489 ± 12,477,510,-5,103936,512,1.143
Xorg.0.log,167,release,501 ± 4,495,507,12,103808,-128,1.156
Xorg.0.log,168,release,505 ± 7,495,513,4,104832,1024,1.164
Xorg.0.log,169,release,505 ± 19,479,531,0,105088,256,1.164
Xorg.0.log,170,release,515 ± 8,507,527,10,105472,384,1.186
Xorg.0.log,171,release,520 ± 9,505,532,5,106112,640,1.184
Xorg.0.log,172,release,506 ± 10,496,519,-14,105984,-128,1.190
Xorg.0.log,173,release,524 ± 19,504,555,18,106624,640,1.202
Xorg.0.log,174,release,535 ± 3,530,540,11,106752,128,1.228
Xorg.0.log,175,release,535 ± 14,523,560,0,107648,896,1.224
Xorg.0.log,176,release,537 ± 13,525,557,2,108416,768,1.227
Xorg.0.log,177,release,546 ± 9,532,556,9,108416,0,1.247
Xorg.0.log,178,release,559 ± 10,550,573,13,109056,640,1.251
Xorg.0.log,179,release,556 ± 19,531,583,-3,109312,256,1.270
Xorg.0.log,180,release,569 ± 15,550,587,13,109824,512,1.270
Xorg.0.log,181,release,572 ± 14,557,595,3,109952,128,1.286
Xorg.0.log,182,release,568 ± 13,551,588,-4,110976,1024,1.282
Xorg.0.log,183,release,567 ± 9,556,582,-1,111488,512,1.310
Xorg.0.log,184,release,572 ± 9,556,579,5,111616,128,1.306
Xorg.0.log,185,release,582 ± 23,547,613,10,112000,384,1.322
Xorg.0.log,186,release,583 ± 9,572,596,1,112512,512,1.331
Xorg.0.log,187,release,597 ± 12,581,616,14,113024,512,1.334
Xorg.0.log,188,release,597 ± 5,590,606,0,113408,384,1.337
Xorg.0.log,189,release,601 ± 4,596,607,4,114176,768,1.345
Xorg.0.log,190,release,611 ± 10,597,627,10,114688,512,1.358
Xorg.0.log,191,release,612 ± 7,603,621,1,114688,0,1.364
Xorg.0.log,192,release,613 ± 14,601,637,1,115328,640,1.369
Xorg.0.log,193,release,615 ± 11,604,628,2,115584,256,1.382
Xorg.0.log,194,release,617 ± 11,600,629,2,116096,512,1.387
Xorg.0.log,195,release,626 ± 19,595,651,9,116224,128,1.405
Xorg.0.log,196,release,630 ± 5,622,637,4,117248,1024,1.420
Xorg.0.log,197,release,630 ± 10,612,639,0,117248,0,1.414
Xorg.0.log,198,release,639 ± 10,622,650,9,117504,256,1.431
Xorg.0.log,199,release,633 ± 12,615,651,-6,118272,768,1.434
Xorg.0.log,200,release,640 ± 13,628,658,7,118656,384,1.443
Xorg.0.log,201,release,638 ± 6,629,646,-2,119424,768,1.447
Xorg.0.log,202,release,641 ± 15,623,658,3,119680,256,1.457
Xorg.0.log,203,release,648 ± 9,640,662,7,120320,640,1.462
Xorg.0.log,204,release,656 ± 4,651,663,8,119936,-384,1.469
Xorg.0.log,205,release,660 ± 12,646,678,4,120448,512,1.481
Xorg.0.log,206,release,668 ± 17,650,694,8,121728,1280,1.512
Xorg.0.log,207,release,667 ± 7,655,675,-1,121600,-128,1.501
Xorg.0.log,208,release,672 ± 14,655,689,5,122368,768,1.504
Xorg.0.log,209,release,670 ± 8,660,682,-2,123136,768,1.509
Xorg.0.log,210,release,677 ± 18,654,700,7,123264,128,1.522
Xorg.0.log,211,release,670 ± 18,655,693,-7,123392,128,1.527
Xorg.0.log,212,release,676 ± 9,664,690,6,123776,384,1.530
Xorg.0.log,213,release,683 ± 11,672,700,7,124160,384,1.536
Xorg.0.log,214,release,695 ± 14,681,718,12,124672,512,1.557
Xorg.0.log,215,release,689 ± 9,681,702,-6,124928,256,1.572
Xorg.0.log,216,release,708 ± 15,692,731,19,125568,640,1.578
Xorg.0.log,217,release,707 ± 15,682,724,-1,125952,384,1.591
Xorg.0.log,218,release,703 ± 5,698,712,-4,127488,1536,1.586
Xorg.0.log,219,release,704 ± 13,692,723,1,127232,-256,1.591
Xorg.0.log,220,release,708 ± 7,701,719,4,127232,0,1.594
Xorg.0.log,221,release,723 ± 8,714,732,15,127872,640,1.645
Xorg.0.log,222,release,729 ± 15,707,746,6,127872,0,1.615
Xorg.0.log,223,release,725 ± 9,714,734,-4,128640,768,1.629
Xorg.0.log,224,release,732 ± 6,722,739,7,129024,384,1.641
Xorg.0.log,225,release,734 ± 8,725,743,2,129280,256,1.640
Xorg.0.log,226,release,737 ± 7,726,748,3,129920,640,1.647
Xorg.0.log,227,release,744 ± 15,723,757,7,130176,256,1.662
Xorg.0.log,228,release,752 ± 10,734,763,8,130560,384,1.668
Xorg.0.log,229,release,743 ± 6,735,749,-9,131072,512,1.674
Xorg.0.log,230,release,753 ± 8,742,763,10,131712,640,1.681
Xorg.0.log,231,release,759 ± 12,748,778,6,131712,0,1.698
Xorg.0.log,232,release,759 ± 7,750,768,0,132864,1152,1.703
Xorg.0.log,233,release,770 ± 10,757,780,11,133120,256,1.719
Xorg.0.log,234,release,767 ± 10,753,778,-3,133632,512,1.726
Xorg.0.log,235,release,771 ± 19,744,798,4,134016,384,1.730
Xorg.0.log,236,release,773 ± 10,760,787,2,134528,512,1.738
Xorg.0.log,237,release,774 ± 18,751,795,1,135296,768,1.759
Xorg.0.log,238,release,795 ± 12,786,817,21,134912,-384,1.768
Xorg.0.log,239,release,803 ± 8,790,813,8,135936,1024,1.780
