#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,69,release,1165 ± 14,1148,1183,29,376704,4992,2.852
gen-1000-3-foobar.log.lz4,70,release,1176 ± 7,1167,1184,11,381696,4992,2.879
gen-1000-3-foobar.log.lz4,71,release,1215 ± 18,1191,1243,39,386816,5120,2.926
gen-1000-3-foobar.log.lz4,72,release,1214 ± 9,1204,1226,-1,391552,4736,2.946
gen-1000-3-foobar.log.lz4,73,release,1228 ± 10,1213,1242,14,396416,4864,3.035
gen-1000-3-foobar.log.lz4,74,release,1251 ± 15,1234,1268,23,401280,4864,3.061
gen-1000-3-foobar.log.lz4,75,release,1328 ± 22,1301,1355,77,406272,4992,3.278
gen-1000-3-foobar.log.lz4,76,release,1319 ± 21,1288,1341,-9,411776,5504,3.286
gen-1000-3-foobar.log.lz4,77,release,1319 ± 23,1299,1358,0,416384,4608,3.249
gen-1000-3-foobar.log.lz4,78,release,1336 ± 21,1312,1367,17,421888,5504,3.282
gen-1000-3-foobar.log.lz4,79,release,1365 ± 20,1344,1398,29,426752,4864,3.371
gen-1000-3-foobar.log.lz4,80,release,1364 ± 5,1357,1373,-1,435072,8320,3.384
gen-1000-3-foobar.log.lz4,81,release,1374 ± 12,1353,1383,10,436608,1536,3.380
gen-1000-3-foobar.log.lz4,82,release,1393 ± 6,1385,1401,19,445568,8960,3.421
gen-1000-3-foobar.log.lz4,83,release,1420 ± 9,1406,1429,27,446720,1152,3.492
gen-1000-3-foobar.log.lz4,84,release,1452 ± 28,1420,1491,32,451456,4736,3.509
gen-1000-3-foobar.log.lz4,85,release,1447 ± 12,1434,1466,-5,464256,12800,3.548
gen-1000-3-foobar.log.lz4,86,release,1474 ± 17,1444,1487,27,473600,9344,3.616
gen-1000-3-foobar.log.lz4,87,release,1488 ± 14,1474,1510,14,474624,1024,3.642
gen-1000-3-foobar.log.lz4,88,release,1519 ± 20,1497,1552,31,479232,4608,3.708
gen-1000-3-foobar.log.lz4,89,release,1553 ± 19,1529,1581,34,484352,5120,3.838
gen-1000-3-foobar.log.lz4,90,release,1569 ± 14,1554,1588,16,497536,13184,3.898
gen-1000-3-foobar.log.lz4,91,release,1587 ± 23,1562,1617,18,490368,-7168,3.899
gen-1000-3-foobar.log.lz4,92,release,1609 ± 20,1595,1646,22,515456,25088,3.915
gen-1000-3-foobar.log.lz4,93,release,1661 ± 29,1635,1700,52,504576,-10880,4.082
gen-1000-3-foobar.log.lz4,94,release,1648 ± 20,1629,1678,-13,525312,20736,4.053
gen-1000-3-foobar.log.lz4,95,release,1675 ± 37,1647,1741,27,514176,-11136,4.093
gen-1000-3-foobar.log.lz4,96,release,1657 ± 16,1633,1675,-18,522880,8704,4.117
gen-1000-3-foobar.log.lz4,97,release,1687 ± 26,1656,1725,30,523904,1024,4.138
gen-1000-3-foobar.log.lz4,98,release,1729 ± 27,1693,1767,42,529280,5376,4.267
gen-1000-3-foobar.log.lz4,99,release,1713 ± 6,1706,1721,-16,538496,9216,4.240
gen-1000-3-foobar.log.lz4,100,release,1726 ± 17,1709,1755,13,547968,9472,4.284
