#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
RHE_91_system.journal,89,release,975 ± 10,961,986,9,228132,2540,2.082
RHE_91_system.journal,90,release,992 ± 14,978,1015,17,230592,2460,2.115
RHE_91_system.journal,91,release,1005 ± 8,995,1013,13,232896,2304,2.140
RHE_91_system.journal,92,release,1014 ± 10,1004,1031,9,235060,2164,2.159
RHE_91_system.journal,93,release,1023 ± 8,1011,1036,9,237892,2832,2.195
RHE_91_system.journal,94,release,1035 ± 17,1011,1053,12,240328,2436,2.214
RHE_91_system.journal,95,release,1047 ± 7,1040,1055,12,242136,1808,2.228
RHE_91_system.journal,96,release,1069 ± 12,1054,1087,22,244888,2752,2.262
RHE_91_system.journal,97,release,1075 ± 15,1058,1091,6,247232,2344,2.272
RHE_91_system.journal,98,release,1102 ± 21,1081,1135,27,249524,2292,2.308
RHE_91_system.journal,99,release,1097 ± 15,1081,1117,-5,252080,2556,2.328
RHE_91_system.journal,100,release,1115 ± 14,1097,1135,18,254600,2520,2.366
